Von_Kanton;Von_Gemeinde;Nach_Kanton;Nach_Gemeinde;Pendler
AG;Sisseln;AG;Aarau;16
AG;Sisseln;AG;Baden;10
AG;Sisseln;AG;Brugg;5
AG;Sisseln;AG;Eiken;26
AG;Sisseln;AG;Frick;34
AG;Sisseln;AG;Gipf-Oberfrick;6
AG;Sisseln;AG;Kaisten;17
AG;Sisseln;AG;Laufenburg;28
AG;Sisseln;AG;Sisseln;161
AG;Sisseln;AG;Kaiseraugst;16
AG;Sisseln;AG;Möhlin;19
AG;Sisseln;AG;Rheinfelden;25
AG;Sisseln;AG;Stein (AG);99
AG;Sisseln;AG;Andere Gemeinden;85
AG;Sisseln;ZZ;Andere Gemeinden;14
AG;Ueken;ZH;Dübendorf;5
AG;Ueken;ZH;Schlieren;5
AG;Ueken;ZH;Zürich;25
AG;Ueken;ZH;Andere Gemeinden;20
AG;Ueken;BS;Basel;43
AG;Ueken;BL;Münchenstein;5
AG;Ueken;BL;Liestal;5
AG;Ueken;BL;Pratteln;7
AG;Ueken;BL;Andere Gemeinden;14
AG;Ueken;AG;Aarau;29
AG;Ueken;AG;Densbüren;5
AG;Ueken;AG;Suhr;7
AG;Ueken;AG;Baden;12
AG;Ueken;AG;Wettingen;5
AG;Ueken;AG;Brugg;7
AG;Ueken;AG;Windisch;7
AG;Ueken;AG;Eiken;12
AG;Ueken;AG;Frick;56
AG;Ueken;AG;Gipf-Oberfrick;6
AG;Ueken;AG;Herznach;16
AG;Ueken;AG;Laufenburg;13
AG;Ueken;AG;Ueken;57
AG;Ueken;AG;Kaiseraugst;8
AG;Ueken;AG;Möhlin;6
AG;Ueken;AG;Rheinfelden;9
AG;Ueken;AG;Stein (AG);17
AG;Ueken;AG;Andere Gemeinden;78
AG;Ueken;ZZ;Andere Gemeinden;12
AG;Wittnau;ZH;Kloten;5
AG;Wittnau;ZH;Richterswil;6
AG;Wittnau;ZH;Zürich;25
AG;Wittnau;ZH;Andere Gemeinden;14
AG;Wittnau;BE;Andere Gemeinden;6
AG;Wittnau;SO;Andere Gemeinden;19
AG;Wittnau;BS;Basel;51
AG;Wittnau;BL;Muttenz;9
AG;Wittnau;BL;Pratteln;6
AG;Wittnau;BL;Gelterkinden;9
AG;Wittnau;BL;Andere Gemeinden;20
AG;Wittnau;AG;Aarau;58
AG;Wittnau;AG;Erlinsbach (AG);6
AG;Wittnau;AG;Küttigen;5
AG;Wittnau;AG;Baden;15
AG;Wittnau;AG;Untersiggenthal;5
AG;Wittnau;AG;Brugg;9
AG;Wittnau;AG;Windisch;5
AG;Wittnau;AG;Eiken;8
AG;Wittnau;AG;Frick;76
AG;Wittnau;AG;Gipf-Oberfrick;31
AG;Wittnau;AG;Kaisten;6
AG;Wittnau;AG;Laufenburg;8
AG;Wittnau;AG;Ueken;5
AG;Wittnau;AG;Wittnau;103
AG;Wittnau;AG;Wölflinswil;22
AG;Wittnau;AG;Kaiseraugst;6
AG;Wittnau;AG;Möhlin;11
AG;Wittnau;AG;Rheinfelden;9
AG;Wittnau;AG;Stein (AG);18
AG;Wittnau;AG;Wallbach;5
AG;Wittnau;AG;Andere Gemeinden;78
AG;Wittnau;ZZ;Andere Gemeinden;8
AG;Wölflinswil;ZH;Zürich;15
AG;Wölflinswil;SO;Andere Gemeinden;7
AG;Wölflinswil;BS;Basel;16
AG;Wölflinswil;BL;Andere Gemeinden;18
AG;Wölflinswil;AG;Aarau;70
AG;Wölflinswil;AG;Buchs (AG);7
AG;Wölflinswil;AG;Densbüren;8
AG;Wölflinswil;AG;Küttigen;5
AG;Wölflinswil;AG;Baden;7
AG;Wölflinswil;AG;Brugg;6
AG;Wölflinswil;AG;Eiken;7
AG;Wölflinswil;AG;Frick;49
AG;Wölflinswil;AG;Gipf-Oberfrick;16
AG;Wölflinswil;AG;Herznach;7
AG;Wölflinswil;AG;Kaisten;6
AG;Wölflinswil;AG;Laufenburg;11
AG;Wölflinswil;AG;Oberhof;10
AG;Wölflinswil;AG;Wölflinswil;134
AG;Wölflinswil;AG;Lenzburg;5
AG;Wölflinswil;AG;Rheinfelden;9
AG;Wölflinswil;AG;Stein (AG);14
AG;Wölflinswil;AG;Wallbach;5
AG;Wölflinswil;AG;Andere Gemeinden;76
AG;Wölflinswil;ZZ;Andere Gemeinden;10
AG;Zeihen;ZH;Kloten;8
AG;Zeihen;ZH;Dietikon;9
AG;Zeihen;ZH;Schlieren;9
AG;Zeihen;ZH;Zürich;46
AG;Zeihen;ZH;Andere Gemeinden;10
AG;Zeihen;SO;Andere Gemeinden;8
AG;Zeihen;BS;Basel;31
AG;Zeihen;BL;Münchenstein;5
AG;Zeihen;BL;Muttenz;6
AG;Zeihen;BL;Andere Gemeinden;19
AG;Zeihen;AG;Aarau;50
AG;Zeihen;AG;Baden;24
AG;Zeihen;AG;Wettingen;9
AG;Zeihen;AG;Birr;9
AG;Zeihen;AG;Bözen;16
AG;Zeihen;AG;Brugg;9
AG;Zeihen;AG;Hausen (AG);5
AG;Zeihen;AG;Windisch;9
AG;Zeihen;AG;Eiken;7
AG;Zeihen;AG;Frick;56
AG;Zeihen;AG;Hornussen;5
AG;Zeihen;AG;Laufenburg;13
AG;Zeihen;AG;Zeihen;117
AG;Zeihen;AG;Kaiseraugst;5
AG;Zeihen;AG;Möhlin;5
AG;Zeihen;AG;Rheinfelden;7
AG;Zeihen;AG;Stein (AG);12
AG;Zeihen;AG;Andere Gemeinden;117
AG;Zeihen;ZZ;Andere Gemeinden;13
AG;Mettauertal;ZH;Dietikon;6
AG;Mettauertal;ZH;Zürich;31
AG;Mettauertal;ZH;Andere Gemeinden;31
AG;Mettauertal;BE;Bern;12
AG;Mettauertal;LU;Andere Gemeinden;5
AG;Mettauertal;SO;Andere Gemeinden;5
AG;Mettauertal;BS;Basel;40
AG;Mettauertal;BL;Liestal;5
AG;Mettauertal;BL;Pratteln;7
AG;Mettauertal;BL;Andere Gemeinden;26
AG;Mettauertal;AG;Aarau;15
AG;Mettauertal;AG;Baden;31
AG;Mettauertal;AG;Gebenstorf;6
AG;Mettauertal;AG;Obersiggenthal;5
AG;Mettauertal;AG;Turgi;5
AG;Mettauertal;AG;Untersiggenthal;17
AG;Mettauertal;AG;Wettingen;9
AG;Mettauertal;AG;Würenlingen;18
AG;Mettauertal;AG;Brugg;30
AG;Mettauertal;AG;Lupfig;5
AG;Mettauertal;AG;Remigen;9
AG;Mettauertal;AG;Rüfenach;6
AG;Mettauertal;AG;Schinznach-Bad;8
AG;Mettauertal;AG;Villigen;21
AG;Mettauertal;AG;Windisch;13
AG;Mettauertal;AG;Bözberg;5
AG;Mettauertal;AG;Eiken;9
AG;Mettauertal;AG;Frick;10
AG;Mettauertal;AG;Gansingen;7
AG;Mettauertal;AG;Kaisten;25
AG;Mettauertal;AG;Laufenburg;93
AG;Mettauertal;AG;Schwaderloch;5
AG;Mettauertal;AG;Sisseln;7
AG;Mettauertal;AG;Mettauertal;260
AG;Mettauertal;AG;Kaiseraugst;11
AG;Mettauertal;AG;Möhlin;5
AG;Mettauertal;AG;Stein (AG);20
AG;Mettauertal;AG;Böttstein;19
AG;Mettauertal;AG;Döttingen;17
AG;Mettauertal;AG;Klingnau;7
AG;Mettauertal;AG;Leibstadt;43
AG;Mettauertal;AG;Leuggern;22
AG;Mettauertal;AG;Andere Gemeinden;74
AG;Mettauertal;ZZ;Andere Gemeinden;9
AG;Ammerswil;ZH;Schlieren;10
AG;Ammerswil;ZH;Zürich;47
AG;Ammerswil;ZH;Andere Gemeinden;21
AG;Ammerswil;LU;Andere Gemeinden;8
AG;Ammerswil;AG;Aarau;23
AG;Ammerswil;AG;Baden;8
AG;Ammerswil;AG;Mägenwil;7
AG;Ammerswil;AG;Spreitenbach;6
AG;Ammerswil;AG;Dottikon;9
AG;Ammerswil;AG;Villmergen;10
AG;Ammerswil;AG;Wohlen (AG);8
AG;Ammerswil;AG;Ammerswil;41
AG;Ammerswil;AG;Dintikon;10
AG;Ammerswil;AG;Lenzburg;54
AG;Ammerswil;AG;Othmarsingen;7
AG;Ammerswil;AG;Schafisheim;5
AG;Ammerswil;AG;Seon;10
AG;Ammerswil;AG;Muri (AG);5
AG;Ammerswil;AG;Andere Gemeinden;77
AG;Ammerswil;ZZ;Andere Gemeinden;21
AG;Boniswil;ZH;Zürich;53
AG;Boniswil;ZH;Andere Gemeinden;41
AG;Boniswil;BE;Andere Gemeinden;9
AG;Boniswil;LU;Andere Gemeinden;22
AG;Boniswil;ZG;Andere Gemeinden;9
AG;Boniswil;SO;Härkingen;5
AG;Boniswil;SO;Olten;12
AG;Boniswil;SO;Andere Gemeinden;11
AG;Boniswil;BL;Andere Gemeinden;5
AG;Boniswil;AG;Aarau;48
AG;Boniswil;AG;Buchs (AG);7
AG;Boniswil;AG;Gränichen;7
AG;Boniswil;AG;Oberentfelden;5
AG;Boniswil;AG;Suhr;7
AG;Boniswil;AG;Baden;12
AG;Boniswil;AG;Mägenwil;7
AG;Boniswil;AG;Villmergen;11
AG;Boniswil;AG;Wohlen (AG);8
AG;Boniswil;AG;Brugg;7
AG;Boniswil;AG;Windisch;7
AG;Boniswil;AG;Beinwil am See;11
AG;Boniswil;AG;Dürrenäsch;13
AG;Boniswil;AG;Reinach (AG);18
AG;Boniswil;AG;Zetzwil;5
AG;Boniswil;AG;Boniswil;98
AG;Boniswil;AG;Egliswil;6
AG;Boniswil;AG;Hallwil;11
AG;Boniswil;AG;Hunzenschwil;7
AG;Boniswil;AG;Lenzburg;53
AG;Boniswil;AG;Meisterschwanden;13
AG;Boniswil;AG;Niederlenz;5
AG;Boniswil;AG;Rupperswil;6
AG;Boniswil;AG;Schafisheim;53
AG;Boniswil;AG;Seengen;28
AG;Boniswil;AG;Seon;47
AG;Boniswil;AG;Andere Gemeinden;87
AG;Boniswil;ZZ;Andere Gemeinden;13
AG;Brunegg;ZH;Dietikon;7
AG;Brunegg;ZH;Zürich;40
AG;Brunegg;ZH;Andere Gemeinden;23
AG;Brunegg;BE;Andere Gemeinden;7
AG;Brunegg;ZG;Andere Gemeinden;5
AG;Brunegg;AG;Aarau;17
AG;Brunegg;AG;Buchs (AG);9
AG;Brunegg;AG;Baden;19
AG;Brunegg;AG;Mägenwil;14
AG;Brunegg;AG;Spreitenbach;10
AG;Brunegg;AG;Wettingen;6
AG;Brunegg;AG;Villmergen;5
AG;Brunegg;AG;Birr;21
AG;Brunegg;AG;Brugg;10
AG;Brunegg;AG;Lupfig;14
AG;Brunegg;AG;Schinznach-Bad;5
AG;Brunegg;AG;Brunegg;72
AG;Brunegg;AG;Lenzburg;26
AG;Brunegg;AG;Möriken-Wildegg;9
AG;Brunegg;AG;Othmarsingen;11
AG;Brunegg;AG;Andere Gemeinden;76
AG;Brunegg;ZZ;Andere Gemeinden;14
AG;Dintikon;ZH;Kloten;11
AG;Dintikon;ZH;Horgen;5
AG;Dintikon;ZH;Dietikon;10
AG;Dintikon;ZH;Schlieren;14
AG;Dintikon;ZH;Urdorf;8
AG;Dintikon;ZH;Zürich;113
AG;Dintikon;ZH;Andere Gemeinden;44
AG;Dintikon;BE;Andere Gemeinden;9
AG;Dintikon;LU;Andere Gemeinden;24
AG;Dintikon;ZG;Risch;6
AG;Dintikon;ZG;Andere Gemeinden;8
AG;Dintikon;SO;Andere Gemeinden;16
AG;Dintikon;AG;Aarau;42
AG;Dintikon;AG;Buchs (AG);9
AG;Dintikon;AG;Oberentfelden;5
AG;Dintikon;AG;Suhr;5
AG;Dintikon;AG;Baden;26
AG;Dintikon;AG;Mägenwil;15
AG;Dintikon;AG;Mellingen;6
AG;Dintikon;AG;Neuenhof;7
AG;Dintikon;AG;Spreitenbach;9
AG;Dintikon;AG;Wettingen;9
AG;Dintikon;AG;Bremgarten (AG);20
AG;Dintikon;AG;Dottikon;19
AG;Dintikon;AG;Fischbach-Göslikon;5
AG;Dintikon;AG;Hägglingen;24
AG;Dintikon;AG;Niederwil (AG);5
AG;Dintikon;AG;Sarmenstorf;6
AG;Dintikon;AG;Villmergen;69
AG;Dintikon;AG;Wohlen (AG);90
AG;Dintikon;AG;Birr;8
AG;Dintikon;AG;Brugg;9
AG;Dintikon;AG;Lupfig;9
AG;Dintikon;AG;Windisch;8
AG;Dintikon;AG;Reinach (AG);5
AG;Dintikon;AG;Dintikon;174
AG;Dintikon;AG;Hendschiken;5
AG;Dintikon;AG;Lenzburg;94
AG;Dintikon;AG;Meisterschwanden;6
AG;Dintikon;AG;Niederlenz;8
AG;Dintikon;AG;Othmarsingen;10
AG;Dintikon;AG;Rupperswil;11
AG;Dintikon;AG;Schafisheim;17
AG;Dintikon;AG;Seengen;6
AG;Dintikon;AG;Seon;13
AG;Dintikon;AG;Boswil;6
AG;Dintikon;AG;Muri (AG);23
AG;Dintikon;AG;Andere Gemeinden;121
AG;Dintikon;ZZ;Andere Gemeinden;11
AG;Egliswil;ZH;Kloten;5
AG;Egliswil;ZH;Schlieren;7
AG;Egliswil;ZH;Zürich;43
AG;Egliswil;ZH;Andere Gemeinden;27
AG;Egliswil;BE;Bern;6
AG;Egliswil;BE;Andere Gemeinden;5
AG;Egliswil;LU;Andere Gemeinden;8
AG;Egliswil;SO;Olten;6
AG;Egliswil;SO;Andere Gemeinden;9
AG;Egliswil;AG;Aarau;47
AG;Egliswil;AG;Buchs (AG);13
AG;Egliswil;AG;Gränichen;7
AG;Egliswil;AG;Oberentfelden;6
AG;Egliswil;AG;Suhr;6
AG;Egliswil;AG;Baden;20
AG;Egliswil;AG;Mägenwil;9
AG;Egliswil;AG;Spreitenbach;6
AG;Egliswil;AG;Bremgarten (AG);5
AG;Egliswil;AG;Sarmenstorf;5
AG;Egliswil;AG;Villmergen;9
AG;Egliswil;AG;Wohlen (AG);16
AG;Egliswil;AG;Birr;6
AG;Egliswil;AG;Schinznach-Bad;5
AG;Egliswil;AG;Windisch;9
AG;Egliswil;AG;Reinach (AG);8
AG;Egliswil;AG;Dintikon;6
AG;Egliswil;AG;Egliswil;124
AG;Egliswil;AG;Hendschiken;5
AG;Egliswil;AG;Lenzburg;75
AG;Egliswil;AG;Meisterschwanden;11
AG;Egliswil;AG;Niederlenz;14
AG;Egliswil;AG;Othmarsingen;5
AG;Egliswil;AG;Rupperswil;6
AG;Egliswil;AG;Schafisheim;41
AG;Egliswil;AG;Seengen;22
AG;Egliswil;AG;Seon;62
AG;Egliswil;AG;Andere Gemeinden;109
AG;Egliswil;ZZ;Andere Gemeinden;14
AG;Fahrwangen;ZH;Kloten;6
AG;Fahrwangen;ZH;Dübendorf;5
AG;Fahrwangen;ZH;Dietikon;7
AG;Fahrwangen;ZH;Schlieren;7
AG;Fahrwangen;ZH;Zürich;61
AG;Fahrwangen;ZH;Andere Gemeinden;32
AG;Fahrwangen;BE;Andere Gemeinden;6
AG;Fahrwangen;LU;Aesch (LU);7
AG;Fahrwangen;LU;Hitzkirch;10
AG;Fahrwangen;LU;Hochdorf;12
AG;Fahrwangen;LU;Hohenrain;5
AG;Fahrwangen;LU;Luzern;11
AG;Fahrwangen;LU;Sursee;6
AG;Fahrwangen;LU;Andere Gemeinden;22
AG;Fahrwangen;ZG;Baar;9
AG;Fahrwangen;ZG;Hünenberg;7
AG;Fahrwangen;ZG;Risch;6
AG;Fahrwangen;ZG;Zug;7
AG;Fahrwangen;SO;Andere Gemeinden;5
AG;Fahrwangen;AG;Aarau;24
AG;Fahrwangen;AG;Buchs (AG);7
AG;Fahrwangen;AG;Suhr;6
AG;Fahrwangen;AG;Baden;19
AG;Fahrwangen;AG;Mägenwil;7
AG;Fahrwangen;AG;Mellingen;5
AG;Fahrwangen;AG;Spreitenbach;8
AG;Fahrwangen;AG;Bremgarten (AG);30
AG;Fahrwangen;AG;Niederwil (AG);6
AG;Fahrwangen;AG;Sarmenstorf;24
AG;Fahrwangen;AG;Villmergen;38
AG;Fahrwangen;AG;Widen;5
AG;Fahrwangen;AG;Wohlen (AG);56
AG;Fahrwangen;AG;Birr;5
AG;Fahrwangen;AG;Lupfig;5
AG;Fahrwangen;AG;Windisch;7
AG;Fahrwangen;AG;Menziken;5
AG;Fahrwangen;AG;Reinach (AG);7
AG;Fahrwangen;AG;Dintikon;17
AG;Fahrwangen;AG;Egliswil;5
AG;Fahrwangen;AG;Fahrwangen;239
AG;Fahrwangen;AG;Lenzburg;31
AG;Fahrwangen;AG;Meisterschwanden;89
AG;Fahrwangen;AG;Niederlenz;6
AG;Fahrwangen;AG;Schafisheim;8
AG;Fahrwangen;AG;Seengen;9
AG;Fahrwangen;AG;Seon;15
AG;Fahrwangen;AG;Bettwil;8
AG;Fahrwangen;AG;Boswil;7
AG;Fahrwangen;AG;Muri (AG);27
AG;Fahrwangen;AG;Andere Gemeinden;122
AG;Fahrwangen;ZZ;Andere Gemeinden;18
AG;Hallwil;ZH;Zürich;18
AG;Hallwil;ZH;Andere Gemeinden;17
AG;Hallwil;LU;Andere Gemeinden;17
AG;Hallwil;ZG;Andere Gemeinden;6
AG;Hallwil;SO;Olten;5
AG;Hallwil;SO;Andere Gemeinden;8
AG;Hallwil;BL;Andere Gemeinden;6
AG;Hallwil;AG;Aarau;31
AG;Hallwil;AG;Baden;10
AG;Hallwil;AG;Wohlen (AG);7
AG;Hallwil;AG;Birr;5
AG;Hallwil;AG;Beinwil am See;6
AG;Hallwil;AG;Dürrenäsch;12
AG;Hallwil;AG;Reinach (AG);9
AG;Hallwil;AG;Boniswil;7
AG;Hallwil;AG;Hallwil;67
AG;Hallwil;AG;Hunzenschwil;7
AG;Hallwil;AG;Lenzburg;32
AG;Hallwil;AG;Schafisheim;23
AG;Hallwil;AG;Seengen;12
AG;Hallwil;AG;Seon;35
AG;Hallwil;AG;Andere Gemeinden;106
AG;Hallwil;ZZ;Andere Gemeinden;1
AG;Hendschiken;ZH;Opfikon;5
AG;Hendschiken;ZH;Dietikon;11
AG;Hendschiken;ZH;Schlieren;5
AG;Hendschiken;ZH;Zürich;64
AG;Hendschiken;ZH;Andere Gemeinden;40
AG;Hendschiken;LU;Andere Gemeinden;7
AG;Hendschiken;SO;Andere Gemeinden;12
AG;Hendschiken;BL;Andere Gemeinden;5
AG;Hendschiken;AG;Aarau;32
AG;Hendschiken;AG;Suhr;7
AG;Hendschiken;AG;Baden;16
AG;Hendschiken;AG;Mägenwil;12
AG;Hendschiken;AG;Mellingen;5
AG;Hendschiken;AG;Spreitenbach;8
AG;Hendschiken;AG;Bremgarten (AG);7
AG;Hendschiken;AG;Dottikon;9
AG;Hendschiken;AG;Hägglingen;5
AG;Hendschiken;AG;Niederwil (AG);6
AG;Hendschiken;AG;Villmergen;10
AG;Hendschiken;AG;Wohlen (AG);35
AG;Hendschiken;AG;Birr;10
AG;Hendschiken;AG;Lupfig;6
AG;Hendschiken;AG;Windisch;5
AG;Hendschiken;AG;Dintikon;7
AG;Hendschiken;AG;Hendschiken;86
AG;Hendschiken;AG;Hunzenschwil;6
AG;Hendschiken;AG;Lenzburg;76
AG;Hendschiken;AG;Meisterschwanden;5
AG;Hendschiken;AG;Möriken-Wildegg;9
AG;Hendschiken;AG;Niederlenz;5
AG;Hendschiken;AG;Othmarsingen;9
AG;Hendschiken;AG;Muri (AG);8
AG;Hendschiken;AG;Andere Gemeinden;88
AG;Hendschiken;ZZ;Andere Gemeinden;12
AG;Holderbank (AG);ZH;Dietikon;7
AG;Holderbank (AG);ZH;Schlieren;7
AG;Holderbank (AG);ZH;Zürich;33
AG;Holderbank (AG);ZH;Andere Gemeinden;28
AG;Holderbank (AG);BE;Andere Gemeinden;5
AG;Holderbank (AG);SO;Olten;10
AG;Holderbank (AG);SO;Andere Gemeinden;13
AG;Holderbank (AG);AG;Aarau;54
AG;Holderbank (AG);AG;Buchs (AG);11
AG;Holderbank (AG);AG;Suhr;6
AG;Holderbank (AG);AG;Baden;18
AG;Holderbank (AG);AG;Mägenwil;9
AG;Holderbank (AG);AG;Wettingen;5
AG;Holderbank (AG);AG;Villmergen;5
AG;Holderbank (AG);AG;Wohlen (AG);7
AG;Holderbank (AG);AG;Birr;7
AG;Holderbank (AG);AG;Brugg;33
AG;Holderbank (AG);AG;Lupfig;8
AG;Holderbank (AG);AG;Schinznach-Bad;18
AG;Holderbank (AG);AG;Windisch;21
AG;Holderbank (AG);AG;Schinznach;7
AG;Holderbank (AG);AG;Holderbank (AG);85
AG;Holderbank (AG);AG;Lenzburg;33
AG;Holderbank (AG);AG;Möriken-Wildegg;25
AG;Holderbank (AG);AG;Niederlenz;6
AG;Holderbank (AG);AG;Rupperswil;25
AG;Holderbank (AG);AG;Schafisheim;7
AG;Holderbank (AG);AG;Andere Gemeinden;104
AG;Holderbank (AG);ZZ;Andere Gemeinden;15
AG;Hunzenschwil;ZH;Bülach;5
AG;Hunzenschwil;ZH;Kloten;6
AG;Hunzenschwil;ZH;Wallisellen;6
AG;Hunzenschwil;ZH;Adliswil;6
AG;Hunzenschwil;ZH;Dübendorf;5
AG;Hunzenschwil;ZH;Winterthur;6
AG;Hunzenschwil;ZH;Dietikon;17
AG;Hunzenschwil;ZH;Schlieren;5
AG;Hunzenschwil;ZH;Zürich;146
AG;Hunzenschwil;ZH;Andere Gemeinden;41
AG;Hunzenschwil;BE;Bern;10
AG;Hunzenschwil;BE;Andere Gemeinden;16
AG;Hunzenschwil;LU;Triengen;5
AG;Hunzenschwil;LU;Andere Gemeinden;20
AG;Hunzenschwil;ZG;Andere Gemeinden;13
AG;Hunzenschwil;SO;Härkingen;10
AG;Hunzenschwil;SO;Däniken;6
AG;Hunzenschwil;SO;Olten;13
AG;Hunzenschwil;SO;Schönenwerd;14
AG;Hunzenschwil;SO;Solothurn;5
AG;Hunzenschwil;SO;Andere Gemeinden;34
AG;Hunzenschwil;BS;Basel;9
AG;Hunzenschwil;BL;Andere Gemeinden;8
AG;Hunzenschwil;AG;Aarau;197
AG;Hunzenschwil;AG;Buchs (AG);88
AG;Hunzenschwil;AG;Gränichen;18
AG;Hunzenschwil;AG;Küttigen;12
AG;Hunzenschwil;AG;Muhen;12
AG;Hunzenschwil;AG;Oberentfelden;27
AG;Hunzenschwil;AG;Suhr;71
AG;Hunzenschwil;AG;Baden;44
AG;Hunzenschwil;AG;Mägenwil;15
AG;Hunzenschwil;AG;Neuenhof;8
AG;Hunzenschwil;AG;Spreitenbach;24
AG;Hunzenschwil;AG;Untersiggenthal;5
AG;Hunzenschwil;AG;Wettingen;14
AG;Hunzenschwil;AG;Villmergen;13
AG;Hunzenschwil;AG;Wohlen (AG);9
AG;Hunzenschwil;AG;Birr;18
AG;Hunzenschwil;AG;Brugg;24
AG;Hunzenschwil;AG;Hausen (AG);6
AG;Hunzenschwil;AG;Lupfig;10
AG;Hunzenschwil;AG;Schinznach-Bad;7
AG;Hunzenschwil;AG;Veltheim (AG);5
AG;Hunzenschwil;AG;Windisch;17
AG;Hunzenschwil;AG;Oberkulm;5
AG;Hunzenschwil;AG;Reinach (AG);7
AG;Hunzenschwil;AG;Schöftland;8
AG;Hunzenschwil;AG;Brunegg;5
AG;Hunzenschwil;AG;Dintikon;7
AG;Hunzenschwil;AG;Holderbank (AG);10
AG;Hunzenschwil;AG;Hunzenschwil;364
AG;Hunzenschwil;AG;Lenzburg;202
AG;Hunzenschwil;AG;Meisterschwanden;7
AG;Hunzenschwil;AG;Möriken-Wildegg;23
AG;Hunzenschwil;AG;Niederlenz;15
AG;Hunzenschwil;AG;Othmarsingen;9
AG;Hunzenschwil;AG;Rupperswil;58
AG;Hunzenschwil;AG;Schafisheim;89
AG;Hunzenschwil;AG;Seon;32
AG;Hunzenschwil;AG;Staufen;11
AG;Hunzenschwil;AG;Muri (AG);9
AG;Hunzenschwil;AG;Kölliken;8
AG;Hunzenschwil;AG;Oftringen;13
AG;Hunzenschwil;AG;Safenwil;6
AG;Hunzenschwil;AG;Zofingen;20
AG;Hunzenschwil;AG;Andere Gemeinden;118
AG;Hunzenschwil;VD;Daillens;9
AG;Hunzenschwil;ZZ;Andere Gemeinden;7
AG;Lenzburg;ZH;Kloten;26
AG;Lenzburg;ZH;Opfikon;14
AG;Lenzburg;ZH;Wallisellen;16
AG;Lenzburg;ZH;Dielsdorf;5
AG;Lenzburg;ZH;Otelfingen;5
AG;Lenzburg;ZH;Regensdorf;10
AG;Lenzburg;ZH;Rümlang;6
AG;Lenzburg;ZH;Adliswil;10
AG;Lenzburg;ZH;Thalwil;5
AG;Lenzburg;ZH;Dübendorf;11
AG;Lenzburg;ZH;Uster;5
AG;Lenzburg;ZH;Winterthur;22
AG;Lenzburg;ZH;Dietikon;51
AG;Lenzburg;ZH;Schlieren;28
AG;Lenzburg;ZH;Urdorf;12
AG;Lenzburg;ZH;Zürich;638
AG;Lenzburg;ZH;Andere Gemeinden;66
AG;Lenzburg;BE;Langenthal;7
AG;Lenzburg;BE;Bern;44
AG;Lenzburg;BE;Andere Gemeinden;20
AG;Lenzburg;LU;Luzern;13
AG;Lenzburg;LU;Andere Gemeinden;39
AG;Lenzburg;SZ;Freienbach;6
AG;Lenzburg;OW;Andere Gemeinden;5
AG;Lenzburg;ZG;Baar;10
AG;Lenzburg;ZG;Risch;14
AG;Lenzburg;ZG;Zug;12
AG;Lenzburg;ZG;Andere Gemeinden;11
AG;Lenzburg;SO;Niedergösgen;9
AG;Lenzburg;SO;Däniken;7
AG;Lenzburg;SO;Olten;44
AG;Lenzburg;SO;Schönenwerd;12
AG;Lenzburg;SO;Andere Gemeinden;38
AG;Lenzburg;BS;Basel;46
AG;Lenzburg;BL;Arlesheim;6
AG;Lenzburg;BL;Liestal;7
AG;Lenzburg;BL;Andere Gemeinden;20
AG;Lenzburg;SH;Andere Gemeinden;5
AG;Lenzburg;SG;St. Gallen;5
AG;Lenzburg;SG;Andere Gemeinden;9
AG;Lenzburg;AG;Aarau;337
AG;Lenzburg;AG;Buchs (AG);49
AG;Lenzburg;AG;Gränichen;9
AG;Lenzburg;AG;Muhen;6
AG;Lenzburg;AG;Oberentfelden;21
AG;Lenzburg;AG;Suhr;63
AG;Lenzburg;AG;Unterentfelden;10
AG;Lenzburg;AG;Baden;90
AG;Lenzburg;AG;Bergdietikon;5
AG;Lenzburg;AG;Gebenstorf;5
AG;Lenzburg;AG;Mägenwil;49
AG;Lenzburg;AG;Mellingen;9
AG;Lenzburg;AG;Neuenhof;10
AG;Lenzburg;AG;Spreitenbach;56
AG;Lenzburg;AG;Stetten (AG);5
AG;Lenzburg;AG;Wettingen;32
AG;Lenzburg;AG;Bremgarten (AG);16
AG;Lenzburg;AG;Dottikon;28
AG;Lenzburg;AG;Hägglingen;7
AG;Lenzburg;AG;Niederwil (AG);5
AG;Lenzburg;AG;Villmergen;23
AG;Lenzburg;AG;Wohlen (AG);68
AG;Lenzburg;AG;Birr;44
AG;Lenzburg;AG;Brugg;54
AG;Lenzburg;AG;Hausen (AG);19
AG;Lenzburg;AG;Lupfig;18
AG;Lenzburg;AG;Schinznach-Bad;15
AG;Lenzburg;AG;Veltheim (AG);17
AG;Lenzburg;AG;Villigen;7
AG;Lenzburg;AG;Windisch;47
AG;Lenzburg;AG;Schinznach;10
AG;Lenzburg;AG;Beinwil am See;7
AG;Lenzburg;AG;Dürrenäsch;8
AG;Lenzburg;AG;Gontenschwil;8
AG;Lenzburg;AG;Menziken;6
AG;Lenzburg;AG;Reinach (AG);14
AG;Lenzburg;AG;Schöftland;5
AG;Lenzburg;AG;Zetzwil;6
AG;Lenzburg;AG;Laufenburg;6
AG;Lenzburg;AG;Brunegg;8
AG;Lenzburg;AG;Dintikon;25
AG;Lenzburg;AG;Egliswil;9
AG;Lenzburg;AG;Fahrwangen;8
AG;Lenzburg;AG;Hallwil;5
AG;Lenzburg;AG;Hendschiken;19
AG;Lenzburg;AG;Holderbank (AG);17
